DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA ,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
190319364,8/25/2019 0:00,8/25/2019 0:00,1700,3,Southwest,359,1,480,BIKE - STOLEN,0344 1251 1822 2024 0345 1258 1223,13,M,H,401,MINI-MART,,,IC,Invest Cont,480,,,,3900 S  FIGUEROA                     ST,,34.014,-118.2827
191505471,1/29/2019 0:00,1/26/2019 0:00,645,15,N Hollywood,1591,1,480,BIKE - STOLEN,0344 1602 0397,52,M,O,102,SIDEWALK,,,IC,Invest Cont,480,,,,12100    VENTURA                      BL,,34.1436,-118.3953
191522070,12/3/2019 0:00,12/1/2019 0:00,1150,15,N Hollywood,1517,1,480,BIKE - STOLEN,344,23,M,H,735,NIGHT CLUB (OPEN EVENINGS ONLY),,,IC,Invest Cont,480,,,,11300    HARTLAND                     ST,,34.1952,-118.377
200304399,1/7/2020 0:00,12/23/2019 0:00,1,3,Southwest,395,1,480,BIKE - STOLEN,1822 0344,27,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,1800 W  42ND                         PL,,34.0064,-118.3113
190310657,4/11/2019 0:00,4/9/2019 0:00,1730,3,Southwest,358,1,480,BIKE - STOLEN,0344 1251,21,M,W,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,480,,,,600    CHILDS                       WY,,34.0189,-118.2819
191418591,8/21/2019 0:00,7/24/2019 0:00,1430,14,Pacific,1428,1,480,BIKE - STOLEN,0397 0344,29,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,3200    OVERLAND                     AV,,34.0265,-118.4184
200104167,1/2/2020 0:00,12/30/2019 0:00,2130,1,Central,128,1,480,BIKE - STOLEN,0344 1822 0947,31,M,W,101,STREET,,,IC,Invest Cont,480,,,,300 E  2ND                          ST,,34.0498,-118.24
190314685,6/12/2019 0:00,6/10/2019 0:00,1900,3,Southwest,327,1,480,BIKE - STOLEN,0344 1251,20,F,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,1100 W  ADAMS                        BL,,34.0317,-118.284
190108553,3/7/2019 0:00,3/6/2019 0:00,2200,1,Central,163,1,480,BIKE - STOLEN,0344 1606,38,M,W,710,OTHER PREMISE,,,IC,Invest Cont,480,,,,700 S  SPRING                       ST,,34.0438,-118.2547
190320960,9/17/2019 0:00,9/17/2019 0:00,1055,3,Southwest,358,1,480,BIKE - STOLEN,0344 1251,99,M,W,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,480,,,,3600    TROUSDALE                    PY,,34.0215,-118.2868
191121482,12/31/2019 0:00,12/18/2019 0:00,1900,11,Northeast,1132,1,480,BIKE - STOLEN,0344 0397,52,F,W,108,PARKING LOT,,,IC,Invest Cont,480,,,,3100    RIVERSIDE                    DR,,34.1128,-118.2679
190816102,9/13/2019 0:00,9/12/2019 0:00,1900,8,West LA,835,1,480,BIKE - STOLEN,0344 1210 1608 1822,37,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,1800 S  BENTLEY                      AV,,34.0465,-118.442
190325901,12/5/2019 0:00,12/3/2019 0:00,1900,3,Southwest,328,1,480,BIKE - STOLEN,0344 1251,30,F,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,800 W  ADAMS                        BL,,34.03,-118.2801
190807692,3/25/2019 0:00,3/24/2019 0:00,945,8,West LA,835,1,480,BIKE - STOLEN,0344 1822 0397 1602,36,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,10700    MISSOURI                     AV,,34.0464,-118.4386
191117384,9/30/2019 0:00,9/27/2019 0:00,700,11,Northeast,1118,1,480,BIKE - STOLEN,0397 0344 0910,31,F,W,971,MTA - GOLD LINE - HIGHLAND PARK,,,IC,Invest Cont,480,,,,100 N  AVENUE 57,,34.1096,-118.1928
190520040,12/30/2019 0:00,12/14/2019 0:00,1300,5,Harbor,522,1,480,BIKE - STOLEN,0397 0344,60,F,B,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,900    MCDONALD                     AV,,33.7809,-118.2712
191422308,10/20/2019 0:00,10/17/2019 0:00,900,14,Pacific,1445,1,480,BIKE - STOLEN,344,42,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,12800    CASWELL                      AV,,33.9976,-118.4384
190620513,10/8/2019 0:00,10/8/2019 0:00,2018,6,Hollywood,637,1,480,BIKE - STOLEN,344,30,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,N  ARGYLE                       AV,YUCCA,34.1037,-118.3252
190805668,2/8/2019 0:00,2/7/2019 0:00,1100,8,West LA,828,1,480,BIKE - STOLEN,0344 1822,47,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,10800    WILSHIRE                     BL,,34.0649,-118.4372
190613749,6/16/2019 0:00,6/16/2019 0:00,1230,6,Hollywood,666,1,480,BIKE - STOLEN,0344 0397,26,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,6100    FOUNTAIN                     AV,,34.0944,-118.3223
190324184,11/7/2019 0:00,11/7/2019 0:00,1349,3,Southwest,328,1,480,BIKE - STOLEN,1251 0344 1822,21,M,B,102,SIDEWALK,,,IC,Invest Cont,480,,,,3000 S  FIGUEROA                     ST,,34.0268,-118.2808
190123607,9/22/2019 0:00,9/21/2019 0:00,1600,1,Central,162,1,480,BIKE - STOLEN,344,32,M,W,101,STREET,,,IC,Invest Cont,480,,,,600 W  9TH                          ST,,34.0462,-118.2585
190322718,10/15/2019 0:00,10/14/2019 0:00,2300,3,Southwest,338,1,480,BIKE - STOLEN,1251 0344 0397,28,F,I,508,FRAT HOUSE/SORORITY/DORMITORY,,,IC,Invest Cont,480,,,,1100 W  29TH                         ST,,34.0284,-118.284
191425895,12/20/2019 0:00,12/19/2019 0:00,530,14,Pacific,1407,1,480,BIKE - STOLEN,0344 1606,32,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,3700    JASMINE                      AV,,34.0239,-118.4035
190326392,12/13/2019 0:00,5/15/2019 0:00,1200,3,Southwest,358,1,480,BIKE - STOLEN,0344 1251 0397,18,M,W,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,480,,,,1000 W  34TH                         ST,,34.0243,-118.2876
190811330,6/17/2019 0:00,6/17/2019 0:00,2010,8,West LA,881,1,480,BIKE - STOLEN,1602 0344 1251 0397,15,M,H,108,PARKING LOT,,,IC,Invest Cont,480,,,,1900 S  BUNDY                        DR,,34.0353,-118.4571
190104764,1/12/2019 0:00,1/11/2019 0:00,1400,1,Central,157,1,480,BIKE - STOLEN,0344 0397,51,M,B,102,SIDEWALK,,,IC,Invest Cont,480,,,,500 S  SAN PEDRO                    ST,,34.0442,-118.2439
190125874,10/24/2019 0:00,10/21/2019 0:00,1600,1,Central,139,1,480,BIKE - STOLEN,344,40,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,300 S  SANTA FE                     AV,,34.046,-118.2326
190112087,4/25/2019 0:00,4/25/2019 0:00,955,1,Central,157,1,480,BIKE - STOLEN,0910 0344,56,F,B,801,MTA BUS,,,IC,Invest Cont,480,,,,5TH,SAN PEDRO,34.0435,-118.2427
191916237,9/9/2019 0:00,9/7/2019 0:00,1100,19,Mission,1902,1,480,BIKE - STOLEN,0344 0397,23,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,14200    FOOTHILL                     BL,,34.3174,-118.4431
190713826,7/15/2019 0:00,6/23/2019 0:00,1530,7,Wilshire,719,1,480,BIKE - STOLEN,344,43,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,480,,,,300 N  LARCHMONT                    BL,,34.0762,-118.3236
191511861,5/31/2019 0:00,5/20/2019 0:00,1200,15,N Hollywood,1555,1,480,BIKE - STOLEN,344,27,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,11000    OTSEGO                       ST,,34.163,-118.3706
190810714,6/4/2019 0:00,5/28/2019 0:00,1730,8,West LA,881,1,480,BIKE - STOLEN,0344 0397 2004,28,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,2300    WELLESLEY                    AV,,34.0296,-118.4533
190325407,11/26/2019 0:00,11/20/2019 0:00,700,3,Southwest,328,1,480,BIKE - STOLEN,344,39,M,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,700 W  27TH                         ST,,34.0278,-118.2783
190809528,5/9/2019 0:00,5/7/2019 0:00,1830,8,West LA,842,1,480,BIKE - STOLEN,0344 0397,34,M,A,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,1300 S  WESTGATE                     AV,,34.0455,-118.4619
190624356,12/12/2019 0:00,11/7/2019 0:00,1535,6,Hollywood,636,1,480,BIKE - STOLEN,344,18,M,W,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,480,,,,6400    FRANKLIN                     AV,,34.1053,-118.329
190215728,8/1/2019 0:00,7/31/2019 0:00,830,2,Rampart,299,1,480,BIKE - STOLEN,344,32,F,W,102,SIDEWALK,,,IC,Invest Cont,480,,,,1000 W  17TH                         ST,,34.0398,-118.278
190321029,9/18/2019 0:00,9/17/2019 0:00,1420,3,Southwest,338,1,480,BIKE - STOLEN,0344 1251,21,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,3100 S  HOOVER                       ST,,34.0268,-118.2896
191415998,7/13/2019 0:00,7/3/2019 0:00,420,14,Pacific,1455,1,480,BIKE - STOLEN,0344 1606,38,M,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,12500    WAGNER                       ST,,33.9888,-118.4212
190321836,9/30/2019 0:00,9/30/2019 0:00,1630,3,Southwest,359,1,480,BIKE - STOLEN,0344 0397,21,F,W,102,SIDEWALK,,,IC,Invest Cont,480,,,,3500 S  FIGUEROA                     ST,,34.0204,-118.2809
191417113,7/25/2019 0:00,7/25/2019 0:00,1745,14,Pacific,1444,1,480,BIKE - STOLEN,0344 0947,29,M,O,710,OTHER PREMISE,,,IC,Invest Cont,480,,,,WASHINGTON,LINCOLN,33.9905,-118.4478
190116990,6/25/2019 0:00,6/19/2019 0:00,1700,1,Central,192,1,480,BIKE - STOLEN,2032 0344,23,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,400 W  PICO                         BL,,34.0389,-118.2643
191408806,3/20/2019 0:00,3/20/2019 0:00,1700,14,Pacific,1446,1,480,BIKE - STOLEN,0344 1602 1608 0397,37,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,3900    INGLEWOOD                    BL,,34.0041,-118.4273
190215854,8/3/2019 0:00,8/3/2019 0:00,1700,2,Rampart,233,1,480,BIKE - STOLEN,0344 0397,34,M,A,146,PATIO*,,,IC,Invest Cont,480,,,,200 S  LA FAYETTE PARK              PL,,34.0692,-118.2792
190305753,1/26/2019 0:00,1/25/2019 0:00,2000,3,Southwest,328,1,480,BIKE - STOLEN,1251 1822 0344,18,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,486,,,3000    ROYAL                        ST,,34.0263,-118.2808
190911002,5/17/2019 0:00,5/11/2019 0:00,1200,9,Van Nuys,969,1,480,BIKE - STOLEN,344,25,F,W,108,PARKING LOT,,,IC,Invest Cont,480,,,,5100    COLDWATER CANYON             AV,,34.1634,-118.4137
191423372,10/23/2019 0:00,9/1/2019 0:00,1900,14,Pacific,1407,1,480,BIKE - STOLEN,344,29,M,O,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,10100    NATIONAL                     BL,,34.0293,-118.4055
190127934,11/25/2019 0:00,11/25/2019 0:00,1045,1,Central,162,1,480,BIKE - STOLEN,2032 1822 0344 0947,27,M,B,102,SIDEWALK,,,IC,Invest Cont,480,,,,700 S  GRAND                        AV,,34.0473,-118.2566
191418211,8/16/2019 0:00,8/16/2019 0:00,1700,14,Pacific,1431,1,480,BIKE - STOLEN,344,39,F,W,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,480,,,,500    GRAND                        BL,,33.9883,-118.4673
190310688,4/12/2019 0:00,4/12/2019 0:00,950,3,Southwest,358,1,480,BIKE - STOLEN,0344 1251 2032,18,M,W,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,480,,,,3600    TROUSDALE                    PY,,34.0215,-118.2868
190219784,10/8/2019 0:00,10/8/2019 0:00,1400,2,Rampart,281,1,480,BIKE - STOLEN,1822 0397 0344,41,M,W,108,PARKING LOT,,,IC,Invest Cont,480,,,,2000 W  PICO                         BL,,34.0491,-118.2823
191405654,1/27/2019 0:00,1/26/2019 0:00,830,14,Pacific,1409,1,480,BIKE - STOLEN,344,45,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,9700    CHARNOCK                     AV,,34.0273,-118.3994
190817872,11/6/2019 0:00,11/6/2019 0:00,800,8,West LA,893,1,480,BIKE - STOLEN,1202 1822 0344,62,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,2800    KELTON                       AV,,34.0332,-118.4254
191219944,8/7/2019 0:00,8/6/2019 0:00,2200,12,77th Street,1249,1,480,BIKE - STOLEN,0344 1202 2032,62,M,W,301,GAS STATION,,,IC,Invest Cont,480,,,,FLOWER,FLORENCE,33.9747,-118.2812
191708283,4/3/2019 0:00,4/3/2019 0:00,1230,17,Devonshire,1761,1,480,BIKE - STOLEN,1606 0344 0202 1420 1821,28,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,480,,,,21400    PRAIRIE                      ST,,34.2391,-118.5976
190910535,5/8/2019 0:00,5/6/2019 0:00,100,9,Van Nuys,976,1,480,BIKE - STOLEN,344,31,M,W,140,BALCONY*,,,IC,Invest Cont,480,,,,FULTON                       AV,SARAH                        ST,34.154,-118.4225
190709382,4/18/2019 0:00,4/10/2019 0:00,1200,7,Wilshire,721,1,480,BIKE - STOLEN,344,56,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,8900    BURTON                       WY,,34.0735,-118.3828
191104960,1/19/2019 0:00,1/17/2019 0:00,1900,11,Northeast,1102,1,480,BIKE - STOLEN,344,42,M,W,108,PARKING LOT,,,IC,Invest Cont,480,,,,3900    VESELICH                     AV,,34.1258,-118.2696
190217912,8/20/2019 0:00,7/31/2019 0:00,1705,2,Rampart,202,1,480,BIKE - STOLEN,344,34,F,O,104,DRIVEWAY,,,AO,Adult Other,480,,,,N  HOOVER                       ST,MYRA                         AV,34.0896,-118.2846
190318385,8/6/2019 0:00,8/5/2019 0:00,2000,3,Southwest,338,1,480,BIKE - STOLEN,0344 1251,21,F,F,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,480,,,,1100 W  30TH                         ST,,34.0274,-118.2867
190117000,6/27/2019 0:00,6/27/2019 0:00,1100,1,Central,165,1,480,BIKE - STOLEN,344,55,M,H,101,STREET,,,IC,Invest Cont,480,,,,600    MAPLE                        AV,,34.0439,-118.2479
192018683,10/19/2019 0:00,10/19/2019 0:00,1830,20,Olympic,2053,1,480,BIKE - STOLEN,2004 1218 0344,47,F,A,108,PARKING LOT,,,IC,Invest Cont,480,,,,OLYMPIC,SERRANO,34.0526,-118.3063
200304710,1/13/2020 0:00,12/18/2019 0:00,1100,3,Southwest,358,1,480,BIKE - STOLEN,0344 1251,18,F,H,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,480,,,,900 W  37TH                         ST,,34.0197,-118.2882
190819812,12/18/2019 0:00,12/14/2019 0:00,2000,8,West LA,892,1,480,BIKE - STOLEN,0344 1822,35,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,11300    EXPOSITION                   BL,,34.0345,-118.438
190323194,10/22/2019 0:00,10/21/2019 0:00,1200,3,Southwest,327,1,480,BIKE - STOLEN,0344 1251,22,M,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,2600    ELLENDALE                    PL,,34.0328,-118.2888
190325697,12/2/2019 0:00,12/1/2019 0:00,1800,3,Southwest,358,1,480,BIKE - STOLEN,1251 0344 0397,19,M,A,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,480,,,,1000 W  34TH                         ST,,34.0243,-118.2876
190212898,6/12/2019 0:00,6/12/2019 0:00,1030,2,Rampart,205,1,480,BIKE - STOLEN,0344 1251 1402 1822,19,F,W,102,SIDEWALK,,,IC,Invest Cont,480,998,,,3200 W  SUNSET                       BL,,34.0854,-118.2748
192018084,10/8/2019 0:00,10/8/2019 0:00,1530,20,Olympic,2033,1,480,BIKE - STOLEN,0344 0397,25,M,W,102,SIDEWALK,,,IC,Invest Cont,480,,,,WILSHIRE                     BL,SERRANO                      AV,34.0617,-118.3066
191919972,12/1/2019 0:00,12/1/2019 0:00,1200,19,Mission,1987,1,480,BIKE - STOLEN,344,56,F,H,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,8900    RANCHITO                     AV,,34.2315,-118.4394
190125300,10/17/2019 0:00,10/17/2019 0:00,1000,1,Central,123,1,480,BIKE - STOLEN,1218 2032 0344 1822,40,M,B,725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,,IC,Invest Cont,480,,,,200 W  TEMPLE                       ST,,34.0549,-118.2426
191415337,7/2/2019 0:00,7/2/2019 0:00,1700,14,Pacific,1409,1,480,BIKE - STOLEN,2032 0344,18,M,H,101,STREET,,,IC,Invest Cont,480,,,,9200    VENICE                       BL,,34.0265,-118.3933
191518585,9/23/2019 0:00,9/18/2019 0:00,515,15,N Hollywood,1538,1,480,BIKE - STOLEN,344,44,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,11300    HATTERAS                     ST,,34.1758,-118.3773
191417126,7/26/2019 0:00,7/22/2019 0:00,1820,14,Pacific,1428,1,480,BIKE - STOLEN,344,31,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,OVERLAND,NATIONAL,34.0308,-118.4163
192022105,12/29/2019 0:00,12/27/2019 0:00,1900,20,Olympic,2019,1,480,BIKE - STOLEN,344,50,M,X,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,3300 W  3RD                          ST,,34.0728,-118.2878
191424132,11/13/2019 0:00,11/13/2019 0:00,1210,14,Pacific,1454,1,480,BIKE - STOLEN,2032 1606 0344,41,M,W,402,MARKET,,,IC,Invest Cont,480,,,,4300    LINCOLN                      BL,,33.9847,-118.4427
190119656,7/28/2019 0:00,7/27/2019 0:00,2100,1,Central,162,1,480,BIKE - STOLEN,0397 0344,50,F,W,101,STREET,,,IC,Invest Cont,480,,,,W  7TH                          ST,S  FLOWER                       ST,34.0491,-118.2593
191109398,4/23/2019 0:00,4/21/2019 0:00,2200,11,Northeast,1137,1,480,BIKE - STOLEN,344,33,M,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,400 N  AVENUE 50,,34.1109,-118.2016
191407892,3/5/2019 0:00,3/3/2019 0:00,1900,14,Pacific,1435,1,480,BIKE - STOLEN,0397 0344 1602 1608,27,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,3500 S  CENTINELA                    AV,,34.0106,-118.4388
190920423,11/26/2019 0:00,11/26/2019 0:00,910,9,Van Nuys,906,1,480,BIKE - STOLEN,0344 1606,47,M,H,108,PARKING LOT,,,IC,Invest Cont,480,,,,VAN NUYS                     BL,SHERMAN                      WY,34.2012,-118.4487
191718993,12/1/2019 0:00,12/1/2019 0:00,1405,17,Devonshire,1717,1,480,BIKE - STOLEN,0344 1259 1251 1606 2032,15,M,W,108,PARKING LOT,,,IC,Invest Cont,480,,,,11100    WOODLEY                      AV,,34.2761,-118.4906
190413880,8/28/2019 0:00,6/29/2019 0:00,1730,4,Hollenbeck,478,1,480,BIKE - STOLEN,344,53,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,3400    SISKIYOU                     ST,,34.0267,-118.2016
190812157,7/3/2019 0:00,7/3/2019 0:00,1400,8,West LA,892,1,480,BIKE - STOLEN,2032 0344 1251 0910,20,M,A,953,MTA - EXPO LINE - EXPO/SEPULVEDA,,,IC,Invest Cont,480,,,,11200    EXPOSITION                   BL,,34.0346,-118.4379
192012349,6/18/2019 0:00,5/27/2019 0:00,800,20,Olympic,2069,1,480,BIKE - STOLEN,344,29,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,1100    ELDEN                        AV,,34.0508,-118.2877
191409178,3/25/2019 0:00,3/25/2019 0:00,1430,14,Pacific,1431,1,480,BIKE - STOLEN,0344 1608 2032,30,M,W,109,PARK/PLAYGROUND,,,IC,Invest Cont,480,,,,OCEAN FRONT                  WK,WINDWARD                     AV,33.9869,-118.4736
191604548,1/16/2019 0:00,1/16/2019 0:00,1650,16,Foothill,1611,1,480,BIKE - STOLEN,0344 2032,31,M,H,108,PARKING LOT,,,IC,Invest Cont,480,,,,DESMOND,GLENOAKS,34.279,-118.4264
191413256,5/30/2019 0:00,5/27/2019 0:00,1200,14,Pacific,1432,1,480,BIKE - STOLEN,344,60,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,900    VENEZIA                      AV,,33.9938,-118.4568
191105886,2/7/2019 0:00,2/6/2019 0:00,2100,11,Northeast,1141,1,480,BIKE - STOLEN,0344 0397,27,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,1800 N  MARIPOSA                     AV,,34.1036,-118.2995
190323897,11/1/2019 0:00,10/30/2019 0:00,2000,3,Southwest,328,1,480,BIKE - STOLEN,0344 1251 0397,24,M,I,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,700 W  27TH                         ST,,34.0278,-118.2783
190805794,2/11/2019 0:00,2/11/2019 0:00,1200,8,West LA,824,1,480,BIKE - STOLEN,1251 0344 1822,31,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,200    MABERY                       RD,,34.0284,-118.5148
191424410,11/23/2019 0:00,9/12/2019 0:00,900,14,Pacific,1463,1,480,BIKE - STOLEN,344,22,M,W,108,PARKING LOT,,,IC,Invest Cont,480,,,,5500    WESTLAWN                     AV,,33.981,-118.4149
201104066,1/2/2020 0:00,12/18/2019 0:00,800,11,Northeast,1162,1,480,BIKE - STOLEN,344,29,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,1500    RODNEY                       DR,,34.0982,-118.2895
190128726,12/6/2019 0:00,12/6/2019 0:00,1830,1,Central,152,1,480,BIKE - STOLEN,0947 1822 2032 0344,32,F,B,203,OTHER BUSINESS,,,IC,Invest Cont,480,,,,600 S  FIGUEROA                     ST,,34.0509,-118.2585
190913160,7/1/2019 0:00,6/30/2019 0:00,900,9,Van Nuys,971,1,480,BIKE - STOLEN,0344 1420,54,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,15000    MOORPARK                     ST,,34.1537,-118.4596
191416477,7/20/2019 0:00,7/17/2019 0:00,1830,14,Pacific,1444,1,480,BIKE - STOLEN,344,29,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,13700    MARINA POINTE                DR,,33.9853,-118.444
190807445,3/20/2019 0:00,3/20/2019 0:00,2000,8,West LA,852,1,480,BIKE - STOLEN,0344 2032 1822,36,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,480,,,,11700    SANTA MONICA                 BL,,34.0438,-118.456
190808869,4/21/2019 0:00,4/21/2019 0:00,730,8,West LA,828,1,480,BIKE - STOLEN,1202 0344,67,M,W,101,STREET,,,IC,Invest Cont,480,,,,HILGARD                      AV,LINDBROOK                    DR,34.0604,-118.4421
192009502,4/19/2019 0:00,4/18/2019 0:00,1020,20,Olympic,2033,1,480,BIKE - STOLEN,0345 0397 0344,44,M,O,102,SIDEWALK,,,IC,Invest Cont,480,,,,3600    WILSHIRE                     BL,,34.0617,-118.3085
191512407,6/11/2019 0:00,6/11/2019 0:00,1350,15,N Hollywood,1563,1,480,BIKE - STOLEN,0344 0397,34,F,W,140,BALCONY*,,,IC,Invest Cont,480,,,,11500    MOORPARK                     ST,,34.1504,-118.3823
192014943,8/7/2019 0:00,8/5/2019 0:00,1730,20,Olympic,2017,1,480,BIKE - STOLEN,0344 0329,22,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,200 S  CATALINA                     ST,,34.0709,-118.2954
190309937,3/31/2019 0:00,3/31/2019 0:00,1130,3,Southwest,328,1,480,BIKE - STOLEN,0344 1251,18,F,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,3000    ROYAL                        ST,,34.0263,-118.2808
190324922,11/19/2019 0:00,11/18/2019 0:00,1445,3,Southwest,358,1,480,BIKE - STOLEN,344,24,M,H,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,480,,,,3700    MCCLINTOCK                   AV,,34.0204,-118.29
191410024,4/8/2019 0:00,3/31/2019 0:00,1030,14,Pacific,1428,1,480,BIKE - STOLEN,0344 0397,53,F,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,10700    ROSE                         AV,,34.0269,-118.4133
191114990,8/12/2019 0:00,8/4/2019 0:00,1800,11,Northeast,1149,1,480,BIKE - STOLEN,344,32,M,W,101,STREET,,,IC,Invest Cont,480,,,,5600 N  FIGUEROA                     ST,,34.1089,-118.1942
190319686,8/30/2019 0:00,8/30/2019 0:00,1130,3,Southwest,328,1,480,BIKE - STOLEN,1251 0344,23,M,C,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,3300 S  FIGUEROA                     ST,,34.0268,-118.2808
190621924,11/7/2019 0:00,11/2/2019 0:00,350,6,Hollywood,644,1,480,BIKE - STOLEN,344,26,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,1400 N  POINSETTIA                   PL,,34.0962,-118.3483
191615385,10/16/2019 0:00,10/13/2019 0:00,1800,16,Foothill,1665,1,480,BIKE - STOLEN,344,72,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,11100    WICKS                        ST,,34.2494,-118.3727
190304259,1/5/2019 0:00,1/5/2019 0:00,1430,3,Southwest,328,1,480,BIKE - STOLEN,2004 0344,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,700 W  27TH                         ST,,34.0278,-118.2783
